Tuzla TZLTOCDELLAPP02;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-28 13:00:00;1,56;2,69;1,08;251;392;190;1.322;0.399;0.924;%17.0
2025-10-28 14:00:00;1,7;2,77;1,25;254;400;192;1.314;0.389;0.924;%22.0
2025-10-28 15:00:00;1,65;2,69;1,2;252;393;192;1.314;0.397;0.917;%15.0
2025-10-28 16:00:00;1,63;2,78;1,15;254;400;192;1.305;0.387;0.918;%22.0
2025-10-28 17:00:00;1,64;2,71;1,17;250;393;189;1.319;0.397;0.922;%15.0
2025-10-28 18:00:00;1,72;2,74;1,27;250;395;187;1.307;0.394;0.913;%23.0
2025-10-28 19:00:00;1,52;2,59;1,03;245;379;184;1.321;0.413;0.908;%14.0
2025-10-28 20:00:00;1,6;2,74;1,1;247;399;179;1.276;0.391;0.885;%20.0
2025-10-28 21:00:00;1,6;2,77;1,1;245;405;176;1.267;0.384;0.883;%13.0
2025-10-28 22:00:00;1,52;2,65;0,99;238;383;170;1.271;0.407;0.864;%21.0
2025-10-28 23:00:00;1,46;2,78;0,87;240;409;164;1.228;0.380;0.848;%12.0
2025-10-29 00:00:00;1,4;2,73;0,78;232;402;151;1.213;0.390;0.824;%15.0
2025-10-29 01:00:00;1,39;2,76;0,74;227;404;142;1.188;0.385;0.803;%13.0
2025-10-29 02:00:00;1,35;2,77;0,67;223;411;133;1.163;0.376;0.787;%9.0
2025-10-29 03:00:00;1,36;2,75;0,68;218;407;126;1.159;0.382;0.777;%17.0
2025-10-29 04:00:00;1,11;1,98;0,58;175;284;108;1.466;0.554;0.912;%11.0
2025-10-29 05:00:00;1,33;2,77;0,64;217;414;122;1.150;0.375;0.775;%9.0
2025-10-29 06:00:00;1,38;2,82;0,68;218;417;123;1.145;0.372;0.773;%16.0
2025-10-29 07:00:00;1,36;2,78;0,67;220;412;126;1.160;0.379;0.781;%12.0
2025-10-29 08:00:00;1,34;2,73;0,67;223;406;134;1.176;0.383;0.793;%9.0
2025-10-29 09:00:00;1,46;2,8;0,85;233;411;152;1.206;0.378;0.829;%19.0
2025-10-29 10:00:00;1,48;2,75;0,91;241;404;168;1.252;0.386;0.866;%14.0
2025-10-29 11:00:00;1,71;2,76;1,25;245;399;178;1.278;0.391;0.887;%19.0
2025-10-29 12:00:00;1,83;2,78;1,43;250;406;184;1.286;0.383;0.902;%16.0
2025-10-29 13:00:00;1,83;2,72;1,45;248;394;185;1.300;0.394;0.906;%19.0
2025-10-29 14:00:00;1,63;2,75;1,15;252;403;188;1.298;0.386;0.912;%15.0
2025-10-29 15:00:00;1,58;2,72;1,08;252;393;191;1.316;0.396;0.919;%22.0
2025-10-29 16:00:00;1,61;2,77;1,13;255;403;193;1.300;0.386;0.914;%16.0
2025-10-29 17:00:00;1,69;2,7;1,24;252;392;191;1.309;0.399;0.909;%22.0
2025-10-29 18:00:00;1,58;2,73;1,08;252;399;189;1.298;0.391;0.907;%15.0
2025-10-29 19:00:00;1,69;2,75;1,22;250;397;186;1.293;0.393;0.900;%22.0
2025-10-29 20:00:00;1,59;2,74;1,09;249;403;182;1.278;0.387;0.891;%14.0
2025-10-29 21:00:00;1,8;2,76;1,38;246;401;178;1.270;0.388;0.882;%21.0
2025-10-29 22:00:00;1,51;2,75;0,95;243;402;172;1.251;0.386;0.865;%12.0
2025-10-29 23:00:00;1,49;2,77;0,91;240;405;164;1.227;0.384;0.844;%20.0
2025-10-30 00:00:00;1,4;2,75;0,77;233;406;152;1.201;0.384;0.817;%12.0
2025-10-30 01:00:00;1,38;2,76;0,72;228;407;142;1.180;0.382;0.799;%13.0
2025-10-30 02:00:00;1,38;2,79;0,7;223;412;132;1.161;0.378;0.783;%16.0
2025-10-30 03:00:00;1,34;2,76;0,64;219;409;126;1.155;0.381;0.774;%9.0
2025-10-30 04:00:00;1,2;2,68;0,59;193;399;107;1.326;0.391;0.935;%10.0
2025-10-30 05:00:00;1,36;2,78;0,66;218;411;123;1.147;0.377;0.770;%11.0
2025-10-30 06:00:00;1,34;2,8;0,65;219;418;124;1.145;0.372;0.774;%9.0
2025-10-30 07:00:00;1,37;2,77;0,69;221;407;131;1.171;0.384;0.787;%15.0
2025-10-30 08:00:00;1,4;2,77;0,77;232;409;150;1.208;0.380;0.828;%15.0
2025-10-30 09:00:00;1,5;2,75;0,95;242;400;171;1.266;0.390;0.877;%17.0
2025-10-30 10:00:00;1,57;2,77;1,05;245;404;177;1.274;0.384;0.890;%18.0
2025-10-30 11:00:00;1,78;2,82;1,34;250;402;186;1.294;0.386;0.908;%18.0
2025-10-30 12:00:00;1,64;2,74;1,17;251;397;187;1.299;0.393;0.906;%19.0
2025-10-30 13:00:00;1,56;2,78;1,03;252;398;189;1.300;0.392;0.908;%18.0
2025-10-30 14:00:00;1,52;2,72;1;252;394;191;1.308;0.395;0.913;%17.0
2025-10-30 15:00:00;1,6;2,74;1,1;254;397;192;1.310;0.393;0.918;%20.0
2025-10-30 16:00:00;1,53;2,71;1,02;253;395;191;1.312;0.396;0.916;%18.0
2025-10-30 17:00:00;1,53;2,72;1,01;254;395;192;1.310;0.396;0.915;%21.0
2025-10-30 18:00:00;1,43;2,65;0,91;245;385;185;1.346;0.404;0.943;%16.0
2025-10-30 19:00:00;1,48;2,65;0,97;244;383;183;1.338;0.408;0.930;%20.0
2025-10-30 20:00:00;1,44;2,73;0,88;246;401;178;1.280;0.388;0.891;%15.0
2025-10-30 21:00:00;1,63;2,79;1,13;244;401;176;1.272;0.385;0.887;%19.0
2025-10-30 22:00:00;1,52;2,73;0,99;241;402;170;1.264;0.388;0.875;%15.0
2025-10-30 23:00:00;1,48;2,79;0,88;239;408;163;1.228;0.382;0.845;%17.0
2025-10-31 00:00:00;1,41;2,73;0,78;231;403;149;1.209;0.389;0.820;%15.0
2025-10-31 01:00:00;1,38;2,78;0,72;229;407;144;1.185;0.381;0.804;%10.0
2025-10-31 02:00:00;1,37;2,78;0,69;221;410;130;1.168;0.379;0.789;%12.0
2025-10-31 03:00:00;1,34;2,79;0,64;219;411;125;1.154;0.377;0.776;%9.0
2025-10-31 04:00:00;1,1;1,93;0,58;172;276;107;1.476;0.570;0.906;%12.0
2025-10-31 05:00:00;1,31;2,75;0,61;212;407;117;1.178;0.383;0.795;%9.0
2025-10-31 06:00:00;1,33;2,76;0,64;218;412;123;1.149;0.377;0.773;%9.0
2025-10-31 07:00:00;1,37;2,77;0,68;221;409;130;1.165;0.380;0.785;%11.0
2025-10-31 08:00:00;1,45;2,75;0,84;232;406;150;1.208;0.383;0.825;%19.0
2025-10-31 09:00:00;1,53;2,81;0,97;243;410;170;1.254;0.379;0.875;%12.0
2025-10-31 10:00:00;1,7;2,73;1,24;245;395;179;1.286;0.395;0.891;%21.0
2025-10-31 11:00:00;1,58;2,81;1,06;250;406;184;1.286;0.382;0.905;%14.0
2025-10-31 12:00:00;1,54;2,73;1,02;249;393;186;1.305;0.398;0.906;%23.0
2025-10-31 13:00:00;1,51;2,76;0,97;252;399;189;1.302;0.391;0.911;%16.0
2025-10-31 14:00:00;1,52;2,72;1;251;393;189;1.314;0.396;0.918;%20.0
2025-10-31 15:00:00;1,5;2,75;0,97;253;399;190;1.312;0.391;0.921;%17.0
2025-10-31 16:00:00;1,53;2,7;1,03;251;390;191;1.323;0.400;0.924;%22.0
2025-10-31 17:00:00;1,5;2,76;0,98;254;398;193;1.316;0.391;0.925;%18.0
2025-10-31 18:00:00;1,51;2,71;1;252;392;191;1.313;0.395;0.919;%20.0
2025-10-31 19:00:00;1,49;2,73;0,94;251;396;187;1.298;0.394;0.904;%17.0
2025-10-31 20:00:00;1,47;2,71;0,93;246;397;179;1.285;0.393;0.892;%19.0
2025-10-31 21:00:00;1,49;2,75;0,95;251;400;187;1.298;0.390;0.909;%17.0
2025-10-31 22:00:00;1,53;2,72;1;244;399;174;1.265;0.391;0.874;%19.0
2025-10-31 23:00:00;1,43;2,69;0,85;238;394;165;1.246;0.396;0.850;%13.0
2025-11-01 00:00:00;1,43;2,72;0,82;234;402;154;1.215;0.389;0.825;%18.0
2025-11-01 01:00:00;1,38;2,74;0,72;228;401;145;1.193;0.388;0.805;%10.0
2025-11-01 02:00:00;1,39;2,78;0,72;225;411;136;1.169;0.378;0.790;%13.0
2025-11-01 03:00:00;1,35;2,73;0,65;218;400;127;1.164;0.389;0.775;%9.0
2025-11-01 04:00:00;1,09;1,9;0,58;172;272;108;1.498;0.581;0.917;%9.0
2025-11-01 05:00:00;1,35;2,74;0,66;215;400;122;1.163;0.386;0.777;%11.0
2025-11-01 06:00:00;1,35;2,78;0,65;218;413;123;1.148;0.376;0.772;%9.0
2025-11-01 07:00:00;1,38;2,78;0,69;219;407;126;1.162;0.384;0.778;%13.0
2025-11-01 08:00:00;1,35;2,71;0,68;223;403;136;1.181;0.386;0.794;%10.0
2025-11-01 09:00:00;1,43;2,79;0,8;232;409;150;1.205;0.379;0.825;%14.0
2025-11-01 10:00:00;1,47;2,73;0,9;239;401;166;1.247;0.389;0.858;%16.0
2025-11-01 11:00:00;1,7;2,8;1,22;247;406;178;1.269;0.383;0.885;%17.0
2025-11-01 12:00:00;1,54;2,73;1,02;249;401;182;1.284;0.389;0.894;%19.0
2025-11-01 13:00:00;1,49;2,73;0,95;249;395;185;1.294;0.395;0.899;%17.0
2025-11-01 14:00:00;1,48;2,72;0,95;252;398;190;1.304;0.391;0.912;%17.0
2025-11-01 15:00:00;1,52;2,73;1;251;394;190;1.313;0.393;0.920;%19.0
2025-11-01 16:00:00;1,56;2,69;1,07;252;394;191;1.315;0.395;0.919;%19.0
2025-11-01 17:00:00;1,55;2,76;1,03;253;399;192;1.310;0.391;0.919;%20.0
2025-11-01 18:00:00;1,59;2,67;1,12;251;392;189;1.308;0.398;0.910;%17.0
2025-11-01 19:00:00;1,52;2,78;0,98;249;401;183;1.289;0.389;0.900;%18.0
2025-11-01 20:00:00;1,47;2,71;0,92;247;397;181;1.285;0.393;0.892;%17.0
2025-11-01 21:00:00;1,55;2,8;1,01;246;404;177;1.265;0.384;0.881;%18.0
2025-11-01 22:00:00;1,47;2,76;0,91;243;405;172;1.256;0.384;0.872;%17.0
2025-11-01 23:00:00;1,47;2,73;0,9;241;397;170;1.249;0.392;0.857;%15.0
2025-11-02 00:00:00;1,44;2,75;0,84;237;408;158;1.212;0.384;0.828;%15.0
2025-11-02 01:00:00;1,37;2,74;0,72;230;405;146;1.190;0.385;0.805;%10.0
2025-11-02 02:00:00;1,4;2,75;0,74;224;407;136;1.168;0.381;0.788;%17.0
2025-11-02 03:00:00;1,37;2,81;0,67;221;414;128;1.149;0.375;0.774;%11.0
2025-11-02 04:00:00;1,24;2,76;0,58;201;411;111;1.255;0.378;0.877;%9.0
2025-11-02 05:00:00;1,3;2,73;0,62;212;404;119;1.185;0.386;0.800;%10.0
2025-11-02 06:00:00;1,35;2,81;0,65;219;416;122;1.136;0.372;0.764;%11.0
2025-11-02 07:00:00;1,38;2,82;0,67;221;415;125;1.143;0.376;0.767;%14.0
2025-11-02 08:00:00;1,35;2,77;0,66;223;412;130;1.152;0.378;0.775;%9.0
2025-11-02 09:00:00;1,39;2,72;0,74;226;400;140;1.182;0.390;0.792;%15.0
2025-11-02 10:00:00;1,42;2,75;0,79;233;408;151;1.196;0.381;0.815;%15.0
2025-11-02 11:00:00;1,51;2,8;0,93;242;408;167;1.231;0.380;0.851;%15.0
2025-11-02 12:00:00;1,54;2,73;1,01;245;398;176;1.266;0.391;0.875;%19.0
2025-11-02 13:00:00;1,63;2,78;1,13;249;403;183;1.276;0.384;0.892;%16.0
2025-11-02 14:00:00;1,6;2,72;1,11;249;395;184;1.294;0.394;0.900;%20.0
2025-11-02 15:00:00;1,6;2,75;1,1;251;399;188;1.300;0.391;0.909;%17.0
2025-11-02 16:00:00;1,61;2,73;1,13;252;396;190;1.307;0.394;0.913;%18.0
2025-11-02 17:00:00;1,62;2,76;1,13;252;400;189;1.303;0.390;0.913;%18.0
2025-11-02 18:00:00;1,64;2,76;1,16;250;396;186;1.299;0.393;0.906;%19.0
2025-11-02 19:00:00;1,55;2,78;1,02;249;404;181;1.277;0.385;0.893;%17.0
2025-11-02 20:00:00;1,49;2,72;0,95;246;397;179;1.278;0.393;0.885;%17.0
2025-11-02 21:00:00;1,53;2,78;0,98;245;405;174;1.257;0.384;0.873;%15.0
2025-11-02 22:00:00;1,5;2,72;0,94;242;399;170;1.248;0.391;0.856;%19.0
2025-11-02 23:00:00;1,46;2,77;0,86;241;410;165;1.221;0.380;0.842;%12.0
2025-11-03 00:00:00;1,48;2,77;0,88;234;408;152;1.197;0.381;0.815;%19.0
2025-11-03 01:00:00;1,39;2,72;0,73;228;402;142;1.180;0.387;0.793;%10.0
2025-11-03 02:00:00;1,36;2,76;0,67;223;412;131;1.149;0.377;0.773;%11.0
2025-11-03 03:00:00;1,38;2,81;0,67;220;415;125;1.138;0.374;0.765;%17.0
2025-11-03 04:00:00;1,22;2,74;0,57;198;409;108;1.268;0.381;0.888;%9.0
2025-11-03 05:00:00;1,32;2,75;0,62;215;408;120;1.159;0.381;0.778;%9.0
2025-11-03 06:00:00;1,38;2,83;0,68;218;418;122;1.140;0.372;0.768;%17.0
2025-11-03 07:00:00;1,36;2,79;0,66;221;411;128;1.164;0.381;0.782;%11.0
2025-11-03 08:00:00;1,4;2,76;0,76;230;404;149;1.207;0.384;0.823;%12.0
2025-11-03 09:00:00;1,55;2,8;0,99;242;403;171;1.262;0.387;0.875;%21.0
2025-11-03 10:00:00;1,51;2,77;0,97;245;403;176;1.268;0.384;0.884;%14.0
2025-11-03 11:00:00;1,61;2,73;1,12;247;391;183;1.298;0.397;0.901;%20.0
2025-11-03 12:00:00;;;;;;;;;;
